Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message
1076.205498,,,,742,0,-0.048242188,-0.957519531,-0.030565123,0.010083744,0,-0.045870432,54,0,0,0,0,0,0,-0.043272097,-0.25127898,0.010083744,0.05859375,-0.046280298,0,1,1,0.045,0,0,0,0,
1086.112634,,,,756,0,-0.048134766,-0.957705078,-0.030562082,0.010257417,0,-0.046159453,53.80384621,0,0,0,0,0,0,-0.043302508,-0.251288694,0.010257417,0.05859375,-0.045970258,0,1,1,0.015,0,0,0,0,
1096.000455,,,,770,0,-0.048144531,-0.957802734,-0.030536056,0.009957363,0,-0.046210739,52.49061971,0,0,0,0,0,0,-0.043378901,-0.251187973,0.009957363,0.05859375,-0.04621071,0,1,1,0.04,0,0,0,0,
1105.892389,,,,784,0,-0.048203125,-0.957548828,-0.030553109,0.009940571,0,-0.046788877,52.10205749,0,0,0,0,0,0,-0.043277379,-0.251202501,0.009940571,0.05859375,-0.046616188,0,1,1,0.045,0,0,0,0,
1115.809079,,,,798,0,-0.048203125,-0.957548828,-0.030540049,0.010065203,0,-0.046570474,53.61440823,0,0,0,0,0,0,-0.043290118,-0.251126364,0.010065203,0.05859375,-0.046160622,0,1,1,0.035,0,0,0,0,
1125.727483,,,,812,0,-0.048095703,-0.957753906,-0.030532682,0.009944079,0,-0.046121241,52.17633911,0,0,0,0,0,0,-0.043335679,-0.251121793,0.009944079,0.05859375,-0.046215269,0,1,1,0.045,0,0,0,0,
1135.629584,,,,826,0,-0.048261719,-0.957607422,-0.030532312,0.009966833,0,-0.046900588,51.78153167,0,0,0,0,0,0,-0.043408197,-0.251191788,0.009966833,0.05859375,-0.046651867,0,1,1,0.04,0,0,0,0,
1145.556172,,,,840,0,-0.048251953,-0.957480469,-0.030556757,0.009951036,0,-0.046406208,53.67653295,0,0,0,0,0,0,-0.043359548,-0.251309499,0.009951036,0.05859375,-0.046449708,0,1,1,0.045,0,0,0,0,
1155.476605,,,,854,0,-0.048193359,-0.957646484,-0.030534612,0.010050977,0,-0.046215904,53.21797416,0,0,0,0,0,0,-0.043329387,-0.251128629,0.010050977,0.05859375,-0.046185659,0,1,1,0.04,0,0,0,0,
1165.397417,,,,868,0,-0.048242188,-0.957675781,-0.030554238,0.009922311,0,-0.046285011,52.6984635,0,0,0,0,0,0,-0.043350548,-0.251283356,0.009922311,0.05859375,-0.046324261,0,1,1,0.035,0,0,0,0,
1175.308264,,,,882,0,-0.048251953,-0.957744141,-0.030569991,0.009900175,0,-0.04637274,52.58331345,0,0,0,0,0,0,-0.043311347,-0.251351356,0.009900175,0.05859375,-0.04644608,0,1,1,0.04,0,0,0,0,
1185.208426,,,,896,0,-0.048222656,-0.957783203,-0.030547764,0.0098171,0,-0.046576078,53.57395371,0,0,0,0,0,0,-0.043310821,-0.251199572,0.0098171,0.05859375,-0.046454277,0,1,1,0.035,0,0,0,0,
1195.111118,,,,910,0,-0.048212891,-0.957685547,-0.030542568,0.009845289,0,-0.04635697,52.8,0,0,0,0,0,0,-0.043438323,-0.25129171,0.009845289,0.05859375,-0.046326197,0,1,1,0.065,0,0,0,0,
1204.997213,,,,924,0,-0.048359375,-0.957705078,-0.030545916,0.009837733,0,-0.046217538,52.29128941,0,0,0,0,0,0,-0.043398439,-0.251274611,0.009837733,0.05859375,-0.046359716,0,1,1,0.045,0,0,0,0,
1214.871201,,,,938,0,-0.048193359,-0.957568359,-0.030536342,0.00993579,0,-0.045898683,52.84595475,0,0,0,0,0,0,-0.043370494,-0.25118151,0.00993579,0.05859375,-0.04605845,0,1,1,0.04,0,0,0,0,
1224.792911,,,,952,0,-0.048330078,-0.9578125,-0.030528507,0.009901696,0,-0.046362027,53.00533598,0,0,0,0,0,0,-0.043496618,-0.251254314,0.009901696,0.05859375,-0.046463914,0,1,1,0.06,0,0,0,0,
1234.708418,,,,966,0,-0.048193359,-0.957763672,-0.030550872,0.009792162,0,-0.045961506,51.89800994,0,0,0,0,0,0,-0.043328339,-0.251238239,0.009792162,0.05859375,-0.045780027,0,1,1,0.045,0,0,0,0,
1244.602836,,,,980,0,-0.048037109,-0.957724609,-0.030573651,0.009919986,0,-0.046631982,52.7,0,0,0,0,0,0,-0.043352792,-0.251417713,0.009919986,0.05859375,-0.046435443,0,1,1,0.055,0,0,0,0,
1254.492188,,,,994,0,-0.048203125,-0.957695313,-0.030570839,0.009902044,0,-0.046600857,52.6,0,0,0,0,0,0,-0.043329401,-0.251375183,0.009902044,0.05859375,-0.046631747,0,1,1,0.06,0,0,0,0,
1264.395397,,,,1008,0,-0.04828125,-0.957705078,-0.030560023,0.009767699,0,-0.046224581,51.86746805,0,0,0,0,0,0,-0.043356798,-0.251328974,0.009767699,0.05859375,-0.046451708,0,1,1,0.05,0,0,0,0,
1274.31038,,,,1022,0,-0.048164063,-0.957636719,-0.030550913,0.009862544,0,-0.046423769,53.78060068,0,0,0,0,0,0,-0.043439824,-0.251350005,0.009862544,0.05859375,-0.04626234,0,1,1,0.015,0,0,0,0,
1284.223031,,,,1036,0,-0.048222656,-0.957744141,-0.030584062,0.009830364,0,-0.046870399,52.4145555,0,0,0,0,0,0,-0.043287892,-0.251423662,0.009830364,0.05859375,-0.046706404,0,1,1,0.045,0,0,0,0,
1294.566536,,,,1050,-0.0003125,-0.047626953,-0.958476563,-0.030560843,0.00978324,0,-0.046001764,51.7,0,0,0,0,0,0,-0.043475725,-0.251453482,0.00978324,0.058935547,-0.046154361,0,1,1,0.065,0,0,0,0,
1305.447225,,,,1064,0,-0.048203125,-0.958525391,-0.03055259,0.009629683,0,-0.046554879,53.1,0,0,0,0,0,0,-0.043351638,-0.251273227,0.009629683,0.058691406,-0.046289556,0,1,1,0.06,0,0,0,0,
1316.183968,,,,1078,-0.000439453,-0.047382813,-0.958720703,-0.030577715,0.009952975,0,-0.046622191,51.85880488,0,0,0,0,0,0,-0.043143455,-0.251236035,0.009952975,0.059619141,-0.046612488,0,1,1,0.085,0,0,0,0,
1326.970484,,,,1092,0,-0.048359375,-0.957480469,-0.030565944,0.009961518,0,-0.046674122,52.16061602,0,0,0,0,0,0,-0.043376332,-0.251388804,0.009961518,0.05859375,-0.046522044,0,1,1,0.095,0,0,0,0,
1337.854546,,,,1106,0,-0.048457031,-0.957412109,-0.030531623,0.009891906,0,-0.046561509,52.36919024,0,0,0,0,0,0,-0.043507556,-0.251286461,0.009891906,0.05859375,-0.046950507,0,1,1,0.045,0,0,0,0,
1348.606052,,,,1120,0,-0.048212891,-0.958320313,-0.030582828,0.009769776,0,-0.046579368,52.01224964,0,0,0,0,0,0,-0.04322241,-0.251349784,0.009769776,0.05859375,-0.046624548,0,1,1,0.045,0,0,0,0,
1359.253614,,,,1134,0,-0.048291016,-0.9575,-0.030548365,0.009843643,0,-0.046839547,52.6138739,0,0,0,0,0,0,-0.043386259,-0.251279099,0.009843643,0.05859375,-0.046371045,0,1,1,0.07,0,0,0,0,
1370.040424,,,,1148,0,-0.048144531,-0.957431641,-0.030551091,0.009747249,0,-0.046758887,53.01630588,0,0,0,0,0,0,-0.043296345,-0.251207738,0.009747249,0.05859375,-0.046803959,0,1,1,0.065,0,0,0,0,
1380.924565,,,,1162,-2.92969E-05,-0.048193359,-0.957871094,-0.030541837,0.009695062,0,-0.046336677,51.79458222,0,0,0,0,0,0,-0.043457098,-0.251305513,0.009695062,0.05859375,-0.046402949,0,1,1,0.045,0,0,0,0,
1391.675184,,,,1176,-8.78906E-05,-0.048037109,-0.958066406,-0.030549597,0.009823427,0,-0.045886096,52.1,0,0,0,0,0,0,-0.04334092,-0.251242145,0.009823427,0.058710938,-0.045912805,0,1,1,0.055,0,0,0,0,
1402.46618,,,,1190,-0.000625,-0.047597656,-0.958291016,-0.030540495,0.009706517,0,-0.046232508,52.20684465,0,0,0,0,0,0,-0.043494325,-0.251333607,0.009706517,0.059365234,-0.046277444,0,1,1,0.04,0,0,0,0,
1413.348836,,,,1204,-0.000410156,-0.047636719,-0.959130859,-0.030567812,0.009826824,0,-0.046693391,50.02616103,0,0,0,0,0,0,-0.043321226,-0.25134641,0.009826824,0.059892578,-0.046401411,0,1,1,0.06,0,0,0,0,
1424.093652,,,,1218,0,-0.048164063,-0.957431641,-0.030578623,0.009697267,0,-0.046610455,49.86612276,0,0,0,0,0,0,-0.043162851,-0.251261608,0.009697267,0.05859375,-0.046797251,0,1,1,0.04,0,0,0,0,
1434.908617,,,,1232,0,-0.048349609,-0.957695313,-0.03056115,0.009715534,0,-0.046559174,48.6,0,0,0,0,0,0,-0.043230571,-0.251210415,0.009715534,0.05859375,-0.046402831,0,1,1,0.045,0,0,0,0,
1445.64249,,,,1246,0,-0.048251953,-0.957421875,-0.030566099,0.009707692,0,-0.046530117,48.59997586,0,0,0,0,0,0,-0.043378751,-0.25139228,0.009707692,0.05859375,-0.04622227,0,1,1,0.04,0,0,0,0,
1456.416692,,,,1260,-0.000117188,-0.04828125,-0.957734375,-0.030553828,0.00976879,0,-0.04688251,47.74955836,0,0,0,0,0,0,-0.043365368,-0.251295383,0.00976879,0.05859375,-0.046493415,0,1,1,0.045,0,0,0,0,
1467.161222,,,,1274,0,-0.048183594,-0.957578125,-0.030535714,0.00959393,0,-0.0464067,46.63530787,0,0,0,0,0,0,-0.043409707,-0.251216448,0.00959393,0.05859375,-0.046535389,0,1,1,0.04,0,0,0,0,
1477.921538,,,,1288,0,-0.048212891,-0.95765625,-0.030578196,0.00972172,0,-0.046654682,45.6,0,0,0,0,0,0,-0.043415692,-0.251511544,0.00972172,0.05859375,-0.046666833,0,1,1,0.055,0,0,0,0,
1488.776449,,,,1302,0,-0.048261719,-0.957304688,-0.030548057,0.009586612,0,-0.046283356,43.86282817,0,0,0,0,0,0,-0.043447001,-0.251337745,0.009586612,0.05859375,-0.046241945,0,1,1,0.055,0,0,0,0,
1499.391896,,,,1316,0,-0.048164063,-0.957568359,-0.030550112,0.009642785,0,-0.047051242,38.03849225,0,0,0,0,0,0,-0.043351209,-0.25125594,0.009642785,0.05859375,-0.046808304,0,1,1,0.075,0,0,0,0,
1509.958999,,,,1330,0,-0.048046875,-0.957412109,-0.030552042,0.009727222,0,-0.046523374,34.95675305,0,0,0,0,0,0,-0.043415285,-0.251333146,0.009727222,0.05859375,-0.046959929,0,1,1,0.06,0,0,0,0,
1520.630044,,,,1344,0,-0.048251953,-0.957451172,-0.030553914,0.009819905,0,-0.047079135,31.40007654,0,0,0,0,0,0,-0.04332399,-0.251254591,0.009819905,0.05859375,-0.046957369,0,1,1,0.07,0,0,0,0,
1531.380267,,,,1358,0,-0.047949219,-0.957353516,-0.030569775,0.009826782,0,-0.046395909,24.55027237,0,0,0,0,0,0,-0.043396155,-0.251434698,0.009826782,0.05859375,-0.046465937,0,1,1,0.065,0,0,0,0,
1541.667211,,,,1372,0,-0.048105469,-0.957412109,-0.030564831,0.009660577,0,-0.046449111,20.27610224,0,0,0,0,0,0,-0.043356666,-0.251361562,0.009660577,0.05859375,-0.046330978,0,1,1,0.055,0,0,0,0,
1551.539989,,,,1386,0,-0.048095703,-0.957441406,-0.03056186,0.009519401,0,-0.046599048,20.13138633,0,0,0,0,0,0,-0.043357203,-0.251341883,0.009519401,0.05859375,-0.046721031,0,1,1,0.055,0,0,0,0,
1561.422843,,,,1400,0,-0.048085938,-0.957353516,-0.030567936,0.009484108,0,-0.047051078,13.75656859,0,0,0,0,0,0,-0.043330066,-0.251356093,0.009484108,0.05859375,-0.046788174,0,1,1,0.06,0,0,0,0,
