RPM,time,count,,,,,,Record time: 1582.458,,,delta_T,0.017604775,0.017604775
52.6,319.8787587,18170,,,,,,,,,,,
52.3,319.8963635,18171,,,,,,,,,,,
52.9,319.9139682,18172,,,,,,,,,,,
53,319.931573,18173,,,,,,,,,,,
53,319.9491778,18174,,,,,,,,,,,
53.2,319.9667826,18175,,,,,,,,,,,
52.2,319.9843873,18176,,,,,,,,,,,
51.8,320.0019921,18177,,,,,,,,,,,
52.4,320.0195969,18178,,,,,,,,,,,
52.5,320.0372017,18179,,,,,,,,,,,
52.5,320.0548064,18180,,,,,,,,,,,
51.9,320.0724112,18181,,,,,,,,,,,
51.9,320.090016,18182,,,,,,,,,,,
50.8,320.1076208,18183,,,,,,,,,,,
51.2,320.1252255,18184,,,,,,,,,,,
51.2,320.1428303,18185,,,,,,,,,,,
51.7,320.1604351,18186,,,,,,,,,,,
51.8,320.1780398,18187,,,,,,,,,,,
51.8,320.1956446,18188,,,,,,,,,,,
52.2,320.2132494,18189,,,,,,,,,,,
51.8,320.2308542,18190,,,,,,,,,,,
51.4,320.2484589,18191,,,,,,,,,,,
51.4,320.2660637,18192,,,,,,,,,,,
51.4,320.2836685,18193,,,,,,,,,,,
51.9,320.3012733,18194,,,,,,,,,,,
51.6,320.318878,18195,,,,,,,,,,,
50.8,320.3364828,18196,,,,,,,,,,,
50.8,320.3540876,18197,,,,,,,,,,,
51.2,320.3716924,18198,,,,,,,,,,,
51.2,320.3892971,18199,,,,,,,,,,,
51.7,320.4069019,18200,,,,,,,,,,,
51.7,320.4245067,18201,,,,,,,,,,,
51.8,320.4421115,18202,,,,,,,,,,,
51,320.4597162,18203,,,,,,,,,,,
51.1,320.477321,18204,,,,,,,,,,,
51.6,320.4949258,18205,,,,,,,,,,,
51.7,320.5125306,18206,,,,,,,,,,,
52.4,320.5301353,18207,,,,,,,,,,,
52.2,320.5477401,18208,,,,,,,,,,,
51.2,320.5653449,18209,,,,,,,,,,,
51.2,320.5829497,18210,,,,,,,,,,,
51.9,320.6005544,18211,,,,,,,,,,,
52.4,320.6181592,18212,,,,,,,,,,,
52.5,320.635764,18213,,,,,,,,,,,
53.2,320.6533688,18214,,,,,,,,,,,
53.5,320.6709735,18215,,,,,,,,,,,
52.4,320.6885783,18216,,,,,,,,,,,
51.5,320.7061831,18217,,,,,,,,,,,
52.3,320.7237879,18218,,,,,,,,,,,
52.8,320.7413926,18219,,,,,,,,,,,
52.2,320.7589974,18220,,,,,,,,,,,
51.9,320.7766022,18221,,,,,,,,,,,
51.9,320.794207,18222,,,,,,,,,,,
51.9,320.8118117,18223,,,,,,,,,,,
52,320.8294165,18224,,,,,,,,,,,
51.9,320.8470213,18225,,,,,,,,,,,
52,320.8646261,18226,,,,,,,,,,,
53,320.8822308,18227,,,,,,,,,,,
52.9,320.8998356,18228,,,,,,,,,,,
52.1,320.9174404,18229,,,,,,,,,,,
52.2,320.9350452,18230,,,,,,,,,,,
52.6,320.9526499,18231,,,,,,,,,,,
52.6,320.9702547,18232,,,,,,,,,,,
52.9,320.9878595,18233,,,,,,,,,,,
53.4,321.0054643,18234,,,,,,,,,,,
52.9,321.023069,18235,,,,,,,,,,,
52.4,321.0406738,18236,,,,,,,,,,,
52.9,321.0582786,18237,,,,,,,,,,,
53.2,321.0758834,18238,,,,,,,,,,,
53.4,321.0934881,18239,,,,,,,,,,,
54.2,321.1110929,18240,,,,,,,,,,,
54.1,321.1286977,18241,,,,,,,,,,,
52.6,321.1463025,18242,,,,,,,,,,,
52.6,321.1639072,18243,,,,,,,,,,,
51.9,321.181512,18244,,,,,,,,,,,
52.5,321.1991168,18245,,,,,,,,,,,
52.4,321.2167216,18246,,,,,,,,,,,
51.7,321.2343263,18247,,,,,,,,,,,
51.5,321.2519311,18248,,,,,,,,,,,
51.1,321.2695359,18249,,,,,,,,,,,
50.8,321.2871407,18250,,,,,,,,,,,
51.2,321.3047454,18251,,,,,,,,,,,
51.5,321.3223502,18252,,,,,,,,,,,
51.5,321.339955,18253,,,,,,,,,,,
51.3,321.3575598,18254,,,,,,,,,,,
51.1,321.3751645,18255,,,,,,,,,,,
50.8,321.3927693,18256,,,,,,,,,,,
50.9,321.4103741,18257,,,,,,,,,,,
51.6,321.4279789,18258,,,,,,,,,,,
51.7,321.4455836,18259,,,,,,,,,,,
51.7,321.4631884,18260,,,,,,,,,,,
51.1,321.4807932,18261,,,,,,,,,,,
51.1,321.498398,18262,,,,,,,,,,,
51.5,321.5160027,18263,,,,,,,,,,,
51.4,321.5336075,18264,,,,,,,,,,,
51.7,321.5512123,18265,,,,,,,,,,,
52.4,321.5688171,18266,,,,,,,,,,,
53.1,321.5864218,18267,,,,,,,,,,,
52.9,321.6040266,18268,,,,,,,,,,,
51.4,321.6216314,18269,,,,,,,,,,,
51.2,321.6392362,18270,,,,,,,,,,,
51.9,321.6568409,18271,,,,,,,,,,,
51.9,321.6744457,18272,,,,,,,,,,,
51.9,321.6920505,18273,,,,,,,,,,,
51.9,321.7096553,18274,,,,,,,,,,,
52,321.72726,18275,,,,,,,,,,,
51.6,321.7448648,18276,,,,,,,,,,,
51.4,321.7624696,18277,,,,,,,,,,,
52,321.7800744,18278,,,,,,,,,,,
52.2,321.7976791,18279,,,,,,,,,,,
52.2,321.8152839,18280,,,,,,,,,,,
52,321.8328887,18281,,,,,,,,,,,
51.5,321.8504935,18282,,,,,,,,,,,
51.5,321.8680982,18283,,,,,,,,,,,
51.7,321.885703,18284,,,,,,,,,,,
52.3,321.9033078,18285,,,,,,,,,,,
52.2,321.9209126,18286,,,,,,,,,,,
52.4,321.9385173,18287,,,,,,,,,,,
52.5,321.9561221,18288,,,,,,,,,,,
52.3,321.9737269,18289,,,,,,,,,,,
52.5,321.9913317,18290,,,,,,,,,,,
53.2,322.0089364,18291,,,,,,,,,,,
54,322.0265412,18292,,,,,,,,,,,
54,322.044146,18293,,,,,,,,,,,
53.5,322.0617508,18294,,,,,,,,,,,
52.5,322.0793555,18295,,,,,,,,,,,
52.5,322.0969603,18296,,,,,,,,,,,
53.1,322.1145651,18297,,,,,,,,,,,
53.1,322.1321699,18298,,,,,,,,,,,
52.8,322.1497746,18299,,,,,,,,,,,
53.1,322.1673794,18300,,,,,,,,,,,
53.4,322.1849842,18301,,,,,,,,,,,
52.3,322.202589,18302,,,,,,,,,,,
52.4,322.2201937,18303,,,,,,,,,,,
52.4,322.2377985,18304,,,,,,,,,,,
53.3,322.2554033,18305,,,,,,,,,,,
53,322.2730081,18306,,,,,,,,,,,
53.1,322.2906128,18307,,,,,,,,,,,
52.8,322.3082176,18308,,,,,,,,,,,
52,322.3258224,18309,,,,,,,,,,,
52.2,322.3434272,18310,,,,,,,,,,,
52.4,322.3610319,18311,,,,,,,,,,,
52.3,322.3786367,18312,,,,,,,,,,,
52.4,322.3962415,18313,,,,,,,,,,,
52.1,322.4138463,18314,,,,,,,,,,,
52.1,322.431451,18315,,,,,,,,,,,
51.8,322.4490558,18316,,,,,,,,,,,
52.2,322.4666606,18317,,,,,,,,,,,
52.3,322.4842654,18318,,,,,,,,,,,
52.2,322.5018701,18319,,,,,,,,,,,
51.7,322.5194749,18320,,,,,,,,,,,
51.2,322.5370797,18321,,,,,,,,,,,
51,322.5546845,18322,,,,,,,,,,,
50.9,322.5722892,18323,,,,,,,,,,,
51.2,322.589894,18324,,,,,,,,,,,
51.2,322.6074988,18325,,,,,,,,,,,
51.8,322.6251036,18326,,,,,,,,,,,
51.5,322.6427083,18327,,,,,,,,,,,
50.9,322.6603131,18328,,,,,,,,,,,
51.2,322.6779179,18329,,,,,,,,,,,
51.1,322.6955227,18330,,,,,,,,,,,
51.6,322.7131274,18331,,,,,,,,,,,
52.2,322.7307322,18332,,,,,,,,,,,
51.5,322.748337,18333,,,,,,,,,,,
51,322.7659417,18334,,,,,,,,,,,
51,322.7835465,18335,,,,,,,,,,,
51,322.8011513,18336,,,,,,,,,,,
51.8,322.8187561,18337,,,,,,,,,,,
51.3,322.8363608,18338,,,,,,,,,,,
51.9,322.8539656,18339,,,,,,,,,,,
52.9,322.8715704,18340,,,,,,,,,,,
52.1,322.8891752,18341,,,,,,,,,,,
52.1,322.9067799,18342,,,,,,,,,,,
52.9,322.9243847,18343,,,,,,,,,,,
53.2,322.9419895,18344,,,,,,,,,,,
52.7,322.9595943,18345,,,,,,,,,,,
52.5,322.977199,18346,,,,,,,,,,,
52.5,322.9948038,18347,,,,,,,,,,,
52.2,323.0124086,18348,,,,,,,,,,,
51.6,323.0300134,18349,,,,,,,,,,,
51.5,323.0476181,18350,,,,,,,,,,,
52,323.0652229,18351,,,,,,,,,,,
52.4,323.0828277,18352,,,,,,,,,,,
52.2,323.1004325,18353,,,,,,,,,,,
51.9,323.1180372,18354,,,,,,,,,,,
51.9,323.135642,18355,,,,,,,,,,,
51.9,323.1532468,18356,,,,,,,,,,,
52,323.1708516,18357,,,,,,,,,,,
52.5,323.1884563,18358,,,,,,,,,,,
52.9,323.2060611,18359,,,,,,,,,,,
52.5,323.2236659,18360,,,,,,,,,,,
52.3,323.2412707,18361,,,,,,,,,,,
52.3,323.2588754,18362,,,,,,,,,,,
52.3,323.2764802,18363,,,,,,,,,,,
53.1,323.294085,18364,,,,,,,,,,,
53.7,323.3116898,18365,,,,,,,,,,,
53.1,323.3292945,18366,,,,,,,,,,,
53.1,323.3468993,18367,,,,,,,,,,,
53.7,323.3645041,18368,,,,,,,,,,,
53.7,323.3821089,18369,,,,,,,,,,,
53.9,323.3997136,18370,,,,,,,,,,,
53.1,323.4173184,18371,,,,,,,,,,,
53.1,323.4349232,18372,,,,,,,,,,,
53.1,323.452528,18373,,,,,,,,,,,
52.9,323.4701327,18374,,,,,,,,,,,
51.7,323.4877375,18375,,,,,,,,,,,
51.6,323.5053423,18376,,,,,,,,,,,
52.3,323.5229471,18377,,,,,,,,,,,
52.3,323.5405518,18378,,,,,,,,,,,
52.3,323.5581566,18379,,,,,,,,,,,
51.9,323.5757614,18380,,,,,,,,,,,
51.5,323.5933662,18381,,,,,,,,,,,
50.9,323.6109709,18382,,,,,,,,,,,
51,323.6285757,18383,,,,,,,,,,,
51.3,323.6461805,18384,,,,,,,,,,,
51.4,323.6637853,18385,,,,,,,,,,,
51.4,323.68139,18386,,,,,,,,,,,
51.4,323.6989948,18387,,,,,,,,,,,
50.6,323.7165996,18388,,,,,,,,,,,
51.1,323.7342044,18389,,,,,,,,,,,
51.9,323.7518091,18390,,,,,,,,,,,
51.9,323.7694139,18391,,,,,,,,,,,
52.1,323.7870187,18392,,,,,,,,,,,
52.1,323.8046235,18393,,,,,,,,,,,
52.1,323.8222282,18394,,,,,,,,,,,
52.1,323.839833,18395,,,,,,,,,,,
51.7,323.8574378,18396,,,,,,,,,,,
51.8,323.8750426,18397,,,,,,,,,,,
52.1,323.8926473,18398,,,,,,,,,,,
51.5,323.9102521,18399,,,,,,,,,,,
50.8,323.9278569,18400,,,,,,,,,,,
51.2,323.9454617,18401,,,,,,,,,,,
51.7,323.9630664,18402,,,,,,,,,,,
51.9,323.9806712,18403,,,,,,,,,,,
52.1,323.998276,18404,,,,,,,,,,,
51.8,324.0158808,18405,,,,,,,,,,,
51.8,324.0334855,18406,,,,,,,,,,,
51.5,324.0510903,18407,,,,,,,,,,,
52.1,324.0686951,18408,,,,,,,,,,,
52.1,324.0862999,18409,,,,,,,,,,,
52.1,324.1039046,18410,,,,,,,,,,,
52,324.1215094,18411,,,,,,,,,,,
52.3,324.1391142,18412,,,,,,,,,,,
51.8,324.156719,18413,,,,,,,,,,,
51.1,324.1743237,18414,,,,,,,,,,,
51.9,324.1919285,18415,,,,,,,,,,,
52.5,324.2095333,18416,,,,,,,,,,,
52.5,324.2271381,18417,,,,,,,,,,,
52.8,324.2447428,18418,,,,,,,,,,,
53,324.2623476,18419,,,,,,,,,,,
52.9,324.2799524,18420,,,,,,,,,,,
52.7,324.2975572,18421,,,,,,,,,,,
52.4,324.3151619,18422,,,,,,,,,,,
52.8,324.3327667,18423,,,,,,,,,,,
53.2,324.3503715,18424,,,,,,,,,,,
52.6,324.3679763,18425,,,,,,,,,,,
52,324.385581,18426,,,,,,,,,,,
52.5,324.4031858,18427,,,,,,,,,,,
52.5,324.4207906,18428,,,,,,,,,,,
52.7,324.4383954,18429,,,,,,,,,,,
52.8,324.4560001,18430,,,,,,,,,,,
53.4,324.4736049,18431,,,,,,,,,,,
52.9,324.4912097,18432,,,,,,,,,,,
52.3,324.5088145,18433,,,,,,,,,,,
52.7,324.5264192,18434,,,,,,,,,,,
52.9,324.544024,18435,,,,,,,,,,,
53,324.5616288,18436,,,,,,,,,,,
53.3,324.5792336,18437,,,,,,,,,,,
53.3,324.5968383,18438,,,,,,,,,,,
52.1,324.6144431,18439,,,,,,,,,,,
52.6,324.6320479,18440,,,,,,,,,,,
52.6,324.6496527,18441,,,,,,,,,,,
52.6,324.6672574,18442,,,,,,,,,,,
53.1,324.6848622,18443,,,,,,,,,,,
53.3,324.702467,18444,,,,,,,,,,,
52.3,324.7200718,18445,,,,,,,,,,,
52.3,324.7376765,18446,,,,,,,,,,,
51,324.7552813,18447,,,,,,,,,,,
51,324.7728861,18448,,,,,,,,,,,
51.7,324.7904909,18449,,,,,,,,,,,
51.5,324.8080956,18450,,,,,,,,,,,
51.5,324.8257004,18451,,,,,,,,,,,
50.9,324.8433052,18452,,,,,,,,,,,
50.7,324.86091,18453,,,,,,,,,,,
50.9,324.8785147,18454,,,,,,,,,,,
50.9,324.8961195,18455,,,,,,,,,,,
51.3,324.9137243,18456,,,,,,,,,,,
51.8,324.9313291,18457,,,,,,,,,,,
51.8,324.9489338,18458,,,,,,,,,,,
50.9,324.9665386,18459,,,,,,,,,,,
51.1,324.9841434,18460,,,,,,,,,,,
51.1,325.0017482,18461,,,,,,,,,,,
51.2,325.0193529,18462,,,,,,,,,,,
51.8,325.0369577,18463,,,,,,,,,,,
51.9,325.0545625,18464,,,,,,,,,,,
51.2,325.0721673,18465,,,,,,,,,,,
51.4,325.089772,18466,,,,,,,,,,,
51.9,325.1073768,18467,,,,,,,,,,,
52.1,325.1249816,18468,,,,,,,,,,,
52.1,325.1425864,18469,,,,,,,,,,,
52.9,325.1601911,18470,,,,,,,,,,,
53.5,325.1777959,18471,,,,,,,,,,,
52.6,325.1954007,18472,,,,,,,,,,,
51.4,325.2130055,18473,,,,,,,,,,,
51.8,325.2306102,18474,,,,,,,,,,,
52.4,325.248215,18475,,,,,,,,,,,
52.1,325.2658198,18476,,,,,,,,,,,
51.9,325.2834246,18477,,,,,,,,,,,
51.8,325.3010293,18478,,,,,,,,,,,
51.8,325.3186341,18479,,,,,,,,,,,
51.5,325.3362389,18480,,,,,,,,,,,
51.5,325.3538436,18481,,,,,,,,,,,
52.3,325.3714484,18482,,,,,,,,,,,
52.5,325.3890532,18483,,,,,,,,,,,
52.5,325.406658,18484,,,,,,,,,,,
52.2,325.4242627,18485,,,,,,,,,,,
51.9,325.4418675,18486,,,,,,,,,,,
51.8,325.4594723,18487,,,,,,,,,,,
52.1,325.4770771,18488,,,,,,,,,,,
52.8,325.4946818,18489,,,,,,,,,,,
52.8,325.5122866,18490,,,,,,,,,,,
52.8,325.5298914,18491,,,,,,,,,,,
52.3,325.5474962,18492,,,,,,,,,,,
52.6,325.5651009,18493,,,,,,,,,,,
52.8,325.5827057,18494,,,,,,,,,,,
53,325.6003105,18495,,,,,,,,,,,
53.6,325.6179153,18496,,,,,,,,,,,
54.3,325.63552,18497,,,,,,,,,,,
54.3,325.6531248,18498,,,,,,,,,,,
53.7,325.6707296,18499,,,,,,,,,,,
52.6,325.6883344,18500,,,,,,,,,,,
52.6,325.7059391,18501,,,,,,,,,,,
53,325.7235439,18502,,,,,,,,,,,
52.8,325.7411487,18503,,,,,,,,,,,
52.6,325.7587535,18504,,,,,,,,,,,
52.4,325.7763582,18505,,,,,,,,,,,
51.9,325.793963,18506,,,,,,,,,,,
52.1,325.8115678,18507,,,,,,,,,,,
52.1,325.8291726,18508,,,,,,,,,,,
52.3,325.8467773,18509,,,,,,,,,,,
51.9,325.8643821,18510,,,,,,,,,,,
51.9,325.8819869,18511,,,,,,,,,,,
51.1,325.8995917,18512,,,,,,,,,,,
50.9,325.9171964,18513,,,,,,,,,,,
51.3,325.9348012,18514,,,,,,,,,,,
51.2,325.952406,18515,,,,,,,,,,,
51.4,325.9700108,18516,,,,,,,,,,,
51.6,325.9876155,18517,,,,,,,,,,,
51.1,326.0052203,18518,,,,,,,,,,,
51.4,326.0228251,18519,,,,,,,,,,,
52.1,326.0404299,18520,,,,,,,,,,,
52.1,326.0580346,18521,,,,,,,,,,,
52.1,326.0756394,18522,,,,,,,,,,,
52.7,326.0932442,18523,,,,,,,,,,,
52.8,326.110849,18524,,,,,,,,,,,
51.6,326.1284537,18525,,,,,,,,,,,
50.9,326.1460585,18526,,,,,,,,,,,
51.4,326.1636633,18527,,,,,,,,,,,
51.4,326.1812681,18528,,,,,,,,,,,
51.4,326.1988728,18529,,,,,,,,,,,
51.9,326.2164776,18530,,,,,,,,,,,
51.5,326.2340824,18531,,,,,,,,,,,
51.5,326.2516872,18532,,,,,,,,,,,
50.9,326.2692919,18533,,,,,,,,,,,
51.3,326.2868967,18534,,,,,,,,,,,
51.8,326.3045015,18535,,,,,,,,,,,
51.9,326.3221063,18536,,,,,,,,,,,
52.1,326.339711,18537,,,,,,,,,,,
51.6,326.3573158,18538,,,,,,,,,,,
51.4,326.3749206,18539,,,,,,,,,,,
51.9,326.3925254,18540,,,,,,,,,,,
51.9,326.4101301,18541,,,,,,,,,,,
52,326.4277349,18542,,,,,,,,,,,
52.4,326.4453397,18543,,,,,,,,,,,
52.4,326.4629445,18544,,,,,,,,,,,
52,326.4805492,18545,,,,,,,,,,,
52,326.498154,18546,,,,,,,,,,,
52.6,326.5157588,18547,,,,,,,,,,,
53.2,326.5333636,18548,,,,,,,,,,,
53.1,326.5509683,18549,,,,,,,,,,,
52.4,326.5685731,18550,,,,,,,,,,,
52.4,326.5861779,18551,,,,,,,,,,,
52.1,326.6037827,18552,,,,,,,,,,,
52.2,326.6213874,18553,,,,,,,,,,,
52.1,326.6389922,18554,,,,,,,,,,,
52.5,326.656597,18555,,,,,,,,,,,
53.2,326.6742018,18556,,,,,,,,,,,
52.4,326.6918065,18557,,,,,,,,,,,
51.9,326.7094113,18558,,,,,,,,,,,
51.9,326.7270161,18559,,,,,,,,,,,
52.7,326.7446209,18560,,,,,,,,,,,
52.4,326.7622256,18561,,,,,,,,,,,
53,326.7798304,18562,,,,,,,,,,,
53,326.7974352,18563,,,,,,,,,,,
53.5,326.81504,18564,,,,,,,,,,,
52.7,326.8326447,18565,,,,,,,,,,,
52.3,326.8502495,18566,,,,,,,,,,,
52.8,326.8678543,18567,,,,,,,,,,,
52.6,326.8854591,18568,,,,,,,,,,,
53.1,326.9030638,18569,,,,,,,,,,,
53.3,326.9206686,18570,,,,,,,,,,,
53.3,326.9382734,18571,,,,,,,,,,,
52.6,326.9558782,18572,,,,,,,,,,,
53.2,326.9734829,18573,,,,,,,,,,,
53.2,326.9910877,18574,,,,,,,,,,,
53.1,327.0086925,18575,,,,,,,,,,,
52.2,327.0262973,18576,,,,,,,,,,,
51.6,327.043902,18577,,,,,,,,,,,
51.2,327.0615068,18578,,,,,,,,,,,
50.6,327.0791116,18579,,,,,,,,,,,
50.5,327.0967164,18580,,,,,,,,,,,
51.3,327.1143211,18581,,,,,,,,,,,
51.4,327.1319259,18582,,,,,,,,,,,
50.9,327.1495307,18583,,,,,,,,,,,
50.9,327.1671355,18584,,,,,,,,,,,
50.9,327.1847402,18585,,,,,,,,,,,
50.7,327.202345,18586,,,,,,,,,,,
50.9,327.2199498,18587,,,,,,,,,,,
51.5,327.2375546,18588,,,,,,,,,,,
51.6,327.2551593,18589,,,,,,,,,,,
51,327.2727641,18590,,,,,,,,,,,
51.1,327.2903689,18591,,,,,,,,,,,
50.8,327.3079737,18592,,,,,,,,,,,
51,327.3255784,18593,,,,,,,,,,,
51,327.3431832,18594,,,,,,,,,,,
52.2,327.360788,18595,,,,,,,,,,,
52.2,327.3783928,18596,,,,,,,,,,,
52.2,327.3959975,18597,,,,,,,,,,,
51.9,327.4136023,18598,,,,,,,,,,,
52.2,327.4312071,18599,,,,,,,,,,,
52.7,327.4488119,18600,,,,,,,,,,,
52.4,327.4664166,18601,,,,,,,,,,,
52.2,327.4840214,18602,,,,,,,,,,,
52.2,327.5016262,18603,,,,,,,,,,,
51.8,327.519231,18604,,,,,,,,,,,
51.2,327.5368357,18605,,,,,,,,,,,
51.2,327.5544405,18606,,,,,,,,,,,
51.5,327.5720453,18607,,,,,,,,,,,
52,327.5896501,18608,,,,,,,,,,,
52.2,327.6072548,18609,,,,,,,,,,,
52,327.6248596,18610,,,,,,,,,,,
51.8,327.6424644,18611,,,,,,,,,,,
51.8,327.6600692,18612,,,,,,,,,,,
51.5,327.6776739,18613,,,,,,,,,,,
51.7,327.6952787,18614,,,,,,,,,,,
52.3,327.7128835,18615,,,,,,,,,,,
52.5,327.7304883,18616,,,,,,,,,,,
52.4,327.748093,18617,,,,,,,,,,,
52.1,327.7656978,18618,,,,,,,,,,,
51.7,327.7833026,18619,,,,,,,,,,,
52.3,327.8009074,18620,,,,,,,,,,,
53.1,327.8185121,18621,,,,,,,,,,,
53.2,327.8361169,18622,,,,,,,,,,,
53.2,327.8537217,18623,,,,,,,,,,,
53,327.8713265,18624,,,,,,,,,,,
53,327.8889312,18625,,,,,,,,,,,
53.4,327.906536,18626,,,,,,,,,,,
53.4,327.9241408,18627,,,,,,,,,,,
53.4,327.9417456,18628,,,,,,,,,,,
53.5,327.9593503,18629,,,,,,,,,,,
52.7,327.9769551,18630,,,,,,,,,,,
52.1,327.9945599,18631,,,,,,,,,,,
52.7,328.0121646,18632,,,,,,,,,,,
52.9,328.0297694,18633,,,,,,,,,,,
52.9,328.0473742,18634,,,,,,,,,,,
52.8,328.064979,18635,,,,,,,,,,,
52.8,328.0825837,18636,,,,,,,,,,,
52.2,328.1001885,18637,,,,,,,,,,,
52.2,328.1177933,18638,,,,,,,,,,,
51.5,328.1353981,18639,,,,,,,,,,,
52.1,328.1530028,18640,,,,,,,,,,,
52.2,328.1706076,18641,,,,,,,,,,,
52,328.1882124,18642,,,,,,,,,,,
51.8,328.2058172,18643,,,,,,,,,,,
50.9,328.2234219,18644,,,,,,,,,,,
50.7,328.2410267,18645,,,,,,,,,,,
51.4,328.2586315,18646,,,,,,,,,,,
51.8,328.2762363,18647,,,,,,,,,,,
52.3,328.293841,18648,,,,,,,,,,,
52.3,328.3114458,18649,,,,,,,,,,,
52.3,328.3290506,18650,,,,,,,,,,,
51.9,328.3466554,18651,,,,,,,,,,,
51.6,328.3642601,18652,,,,,,,,,,,
51.4,328.3818649,18653,,,,,,,,,,,
51.7,328.3994697,18654,,,,,,,,,,,
51.7,328.4170745,18655,,,,,,,,,,,
51.7,328.4346792,18656,,,,,,,,,,,
50.9,328.452284,18657,,,,,,,,,,,
50.9,328.4698888,18658,,,,,,,,,,,
50.8,328.4874936,18659,,,,,,,,,,,
51.3,328.5050983,18660,,,,,,,,,,,
51.3,328.5227031,18661,,,,,,,,,,,
51.3,328.5403079,18662,,,,,,,,,,,
51.6,328.5579127,18663,,,,,,,,,,,
52.1,328.5755174,18664,,,,,,,,,,,
51.3,328.5931222,18665,,,,,,,,,,,
51.3,328.610727,18666,,,,,,,,,,,
51.7,328.6283318,18667,,,,,,,,,,,
51.8,328.6459365,18668,,,,,,,,,,,
52.2,328.6635413,18669,,,,,,,,,,,
52.2,328.6811461,18670,,,,,,,,,,,
52.4,328.6987509,18671,,,,,,,,,,,
51.1,328.7163556,18672,,,,,,,,,,,
51.1,328.7339604,18673,,,,,,,,,,,
51.5,328.7515652,18674,,,,,,,,,,,
51.5,328.76917,18675,,,,,,,,,,,
52.4,328.7867747,18676,,,,,,,,,,,
52.3,328.8043795,18677,,,,,,,,,,,
52.9,328.8219843,18678,,,,,,,,,,,
53.4,328.8395891,18679,,,,,,,,,,,
52.8,328.8571938,18680,,,,,,,,,,,
51.7,328.8747986,18681,,,,,,,,,,,
52,328.8924034,18682,,,,,,,,,,,
52.7,328.9100082,18683,,,,,,,,,,,
52.5,328.9276129,18684,,,,,,,,,,,
52,328.9452177,18685,,,,,,,,,,,
51.9,328.9628225,18686,,,,,,,,,,,
52,328.9804273,18687,,,,,,,,,,,
52,328.998032,18688,,,,,,,,,,,
52,329.0156368,18689,,,,,,,,,,,
52.7,329.0332416,18690,,,,,,,,,,,
52.9,329.0508464,18691,,,,,,,,,,,
52.3,329.0684511,18692,,,,,,,,,,,
52.2,329.0860559,18693,,,,,,,,,,,
52.5,329.1036607,18694,,,,,,,,,,,
52.7,329.1212655,18695,,,,,,,,,,,
53.3,329.1388702,18696,,,,,,,,,,,
53,329.156475,18697,,,,,,,,,,,
52.3,329.1740798,18698,,,,,,,,,,,
52.3,329.1916846,18699,,,,,,,,,,,
52.7,329.2092893,18700,,,,,,,,,,,
53.1,329.2268941,18701,,,,,,,,,,,
53.2,329.2444989,18702,,,,,,,,,,,
53.8,329.2621037,18703,,,,,,,,,,,
54.2,329.2797084,18704,,,,,,,,,,,
52.8,329.2973132,18705,,,,,,,,,,,
51.5,329.314918,18706,,,,,,,,,,,
52.1,329.3325228,18707,,,,,,,,,,,
52.3,329.3501275,18708,,,,,,,,,,,
51.6,329.3677323,18709,,,,,,,,,,,
51.2,329.3853371,18710,,,,,,,,,,,
51.2,329.4029419,18711,,,,,,,,,,,
51.2,329.4205466,18712,,,,,,,,,,,
51.2,329.4381514,18713,,,,,,,,,,,
50.6,329.4557562,18714,,,,,,,,,,,
50.8,329.473361,18715,,,,,,,,,,,
51.7,329.4909657,18716,,,,,,,,,,,
51.3,329.5085705,18717,,,,,,,,,,,
51.1,329.5261753,18718,,,,,,,,,,,
50.9,329.5437801,18719,,,,,,,,,,,
50.8,329.5613848,18720,,,,,,,,,,,
51.2,329.5789896,18721,,,,,,,,,,,
51.2,329.5965944,18722,,,,,,,,,,,
51.7,329.6141992,18723,,,,,,,,,,,
51.4,329.6318039,18724,,,,,,,,,,,
51.3,329.6494087,18725,,,,,,,,,,,
51.4,329.6670135,18726,,,,,,,,,,,
51.5,329.6846183,18727,,,,,,,,,,,
52,329.702223,18728,,,,,,,,,,,
52,329.7198278,18729,,,,,,,,,,,
53,329.7374326,18730,,,,,,,,,,,
53,329.7550374,18731,,,,,,,,,,,
51.8,329.7726421,18732,,,,,,,,,,,
51.2,329.7902469,18733,,,,,,,,,,,
51.8,329.8078517,18734,,,,,,,,,,,
51.9,329.8254565,18735,,,,,,,,,,,
51.7,329.8430612,18736,,,,,,,,,,,
51.9,329.860666,18737,,,,,,,,,,,
51.6,329.8782708,18738,,,,,,,,,,,
51.2,329.8958756,18739,,,,,,,,,,,
51.7,329.9134803,18740,,,,,,,,,,,
52.1,329.9310851,18741,,,,,,,,,,,
52.1,329.9486899,18742,,,,,,,,,,,
52.1,329.9662947,18743,,,,,,,,,,,
52.1,329.9838994,18744,,,,,,,,,,,
51.5,330.0015042,18745,,,,,,,,,,,
51.3,330.019109,18746,,,,,,,,,,,
52,330.0367138,18747,,,,,,,,,,,
52.3,330.0543185,18748,,,,,,,,,,,
52.3,330.0719233,18749,,,,,,,,,,,
52.1,330.0895281,18750,,,,,,,,,,,
52.1,330.1071329,18751,,,,,,,,,,,
52.5,330.1247376,18752,,,,,,,,,,,
52.3,330.1423424,18753,,,,,,,,,,,
52.4,330.1599472,18754,,,,,,,,,,,
52.8,330.177552,18755,,,,,,,,,,,
53.5,330.1951567,18756,,,,,,,,,,,
53.9,330.2127615,18757,,,,,,,,,,,
