RPM,time,Count,0.017554881,0.017554881,Record time: 1670.856
26.3,644.773217,36729,,,
26.6,644.7907719,36730,,,
25.7,644.8083268,36731,,,
26.3,644.8258817,36732,,,
26.3,644.8434366,36733,,,
26.7,644.8609914,36734,,,
25.5,644.8785463,36735,,,
26.3,644.8961012,36736,,,
26.1,644.9136561,36737,,,
26.1,644.931211,36738,,,
25.2,644.9487658,36739,,,
26.6,644.9663207,36740,,,
26,644.9838756,36741,,,
25.9,645.0014305,36742,,,
27.1,645.0189854,36743,,,
27.1,645.0365402,36744,,,
26.1,645.0540951,36745,,,
26.1,645.07165,36746,,,
27.3,645.0892049,36747,,,
26.3,645.1067598,36748,,,
25.8,645.1243146,36749,,,
26.5,645.1418695,36750,,,
25.7,645.1594244,36751,,,
25.6,645.1769793,36752,,,
26.3,645.1945342,36753,,,
26.3,645.2120891,36754,,,
25.9,645.2296439,36755,,,
26.1,645.2471988,36756,,,
26.1,645.2647537,36757,,,
25.8,645.2823086,36758,,,
25.9,645.2998635,36759,,,
25.7,645.3174183,36760,,,
25.8,645.3349732,36761,,,
25.6,645.3525281,36762,,,
25.2,645.370083,36763,,,
25.2,645.3876379,36764,,,
26,645.4051927,36765,,,
25.4,645.4227476,36766,,,
25.1,645.4403025,36767,,,
26.3,645.4578574,36768,,,
25.6,645.4754123,36769,,,
25.1,645.4929671,36770,,,
26.3,645.510522,36771,,,
25.8,645.5280769,36772,,,
24.8,645.5456318,36773,,,
24.8,645.5631867,36774,,,
25.8,645.5807416,36775,,,
25.8,645.5982964,36776,,,
25.4,645.6158513,36777,,,
24.8,645.6334062,36778,,,
25.6,645.6509611,36779,,,
25.1,645.668516,36780,,,
25.3,645.6860708,36781,,,
26,645.7036257,36782,,,
25.2,645.7211806,36783,,,
25.2,645.7387355,36784,,,
25.4,645.7562904,36785,,,
25.7,645.7738452,36786,,,
25,645.7914001,36787,,,
25.5,645.808955,36788,,,
25.4,645.8265099,36789,,,
24.5,645.8440648,36790,,,
25.1,645.8616196,36791,,,
25.1,645.8791745,36792,,,
25.3,645.8967294,36793,,,
25.7,645.9142843,36794,,,
25.7,645.9318392,36795,,,
25.9,645.949394,36796,,,
25.1,645.9669489,36797,,,
25.5,645.9845038,36798,,,
25.3,646.0020587,36799,,,
24.7,646.0196136,36800,,,
25.2,646.0371685,36801,,,
24.8,646.0547233,36802,,,
24.8,646.0722782,36803,,,
24.1,646.0898331,36804,,,
24.6,646.107388,36805,,,
24.7,646.1249429,36806,,,
24.4,646.1424977,36807,,,
24.4,646.1600526,36808,,,
24.3,646.1776075,36809,,,
25.4,646.1951624,36810,,,
25.1,646.2127173,36811,,,
25.1,646.2302721,36812,,,
25.1,646.247827,36813,,,
24.5,646.2653819,36814,,,
25.4,646.2829368,36815,,,
24.7,646.3004917,36816,,,
24.4,646.3180465,36817,,,
25.3,646.3356014,36818,,,
24.3,646.3531563,36819,,,
24.3,646.3707112,36820,,,
25.3,646.3882661,36821,,,
24.9,646.4058209,36822,,,
25.2,646.4233758,36823,,,
25.8,646.4409307,36824,,,
25.8,646.4584856,36825,,,
25.2,646.4760405,36826,,,
25,646.4935954,36827,,,
25.3,646.5111502,36828,,,
25.1,646.5287051,36829,,,
25,646.54626,36830,,,
24.8,646.5638149,36831,,,
24.8,646.5813698,36832,,,
24.5,646.5989246,36833,,,
24.9,646.6164795,36834,,,
24.7,646.6340344,36835,,,
24.6,646.6515893,36836,,,
25.1,646.6691442,36837,,,
24.5,646.686699,36838,,,
24.4,646.7042539,36839,,,
25.3,646.7218088,36840,,,
24.8,646.7393637,36841,,,
24.8,646.7569186,36842,,,
24.5,646.7744734,36843,,,
25.3,646.7920283,36844,,,
25,646.8095832,36845,,,
25.1,646.8271381,36846,,,
27.1,646.844693,36847,,,
26.4,646.8622478,36848,,,
26.4,646.8798027,36849,,,
25,646.8973576,36850,,,
26.5,646.9149125,36851,,,
26.5,646.9324674,36852,,,
25.3,646.9500223,36853,,,
25.3,646.9675771,36854,,,
26.4,646.985132,36855,,,
26.4,647.0026869,36856,,,
25.3,647.0202418,36857,,,
26,647.0377967,36858,,,
26,647.0553515,36859,,,
25.6,647.0729064,36860,,,
26.5,647.0904613,36861,,,
26.2,647.1080162,36862,,,
26,647.1255711,36863,,,
26.6,647.1431259,36864,,,
26.1,647.1606808,36865,,,
26.2,647.1782357,36866,,,
26.2,647.1957906,36867,,,
26.7,647.2133455,36868,,,
26.2,647.2309003,36869,,,
26.8,647.2484552,36870,,,
26.5,647.2660101,36871,,,
25.6,647.283565,36872,,,
25.6,647.3011199,36873,,,
26.8,647.3186747,36874,,,
26.6,647.3362296,36875,,,
26.2,647.3537845,36876,,,
27.2,647.3713394,36877,,,
26.4,647.3888943,36878,,,
26.1,647.4064492,36879,,,
27,647.424004,36880,,,
26.1,647.4415589,36881,,,
25.9,647.4591138,36882,,,
26.6,647.4766687,36883,,,
26.6,647.4942236,36884,,,
25.9,647.5117784,36885,,,
25.9,647.5293333,36886,,,
25.9,647.5468882,36887,,,
26.5,647.5644431,36888,,,
25.6,647.581998,36889,,,
26.1,647.5995528,36890,,,
26.2,647.6171077,36891,,,
25.8,647.6346626,36892,,,
26.1,647.6522175,36893,,,
26.1,647.6697724,36894,,,
25.6,647.6873272,36895,,,
25.7,647.7048821,36896,,,
25.9,647.722437,36897,,,
25.3,647.7399919,36898,,,
25.7,647.7575468,36899,,,
25.7,647.7751017,36900,,,
25.2,647.7926565,36901,,,
25.8,647.8102114,36902,,,
25.7,647.8277663,36903,,,
25.7,647.8453212,36904,,,
25.8,647.8628761,36905,,,
25.8,647.8804309,36906,,,
25.4,647.8979858,36907,,,
25.2,647.9155407,36908,,,
25.5,647.9330956,36909,,,
24.9,647.9506505,36910,,,
25.1,647.9682053,36911,,,
25.4,647.9857602,36912,,,
24.8,648.0033151,36913,,,
25.2,648.02087,36914,,,
25.5,648.0384249,36915,,,
25.5,648.0559797,36916,,,
24.7,648.0735346,36917,,,
25.8,648.0910895,36918,,,
24.6,648.1086444,36919,,,
26.3,648.1261993,36920,,,
26.3,648.1437541,36921,,,
26.1,648.161309,36922,,,
26.1,648.1788639,36923,,,
24.1,648.1964188,36924,,,
25.8,648.2139737,36925,,,
26.1,648.2315286,36926,,,
26.1,648.2490834,36927,,,
24.7,648.2666383,36928,,,
25.3,648.2841932,36929,,,
26.1,648.3017481,36930,,,
25.3,648.319303,36931,,,
25.6,648.3368578,36932,,,
25.8,648.3544127,36933,,,
25.1,648.3719676,36934,,,
25.1,648.3895225,36935,,,
25.4,648.4070774,36936,,,
24.9,648.4246322,36937,,,
24.9,648.4421871,36938,,,
25,648.459742,36939,,,
24.7,648.4772969,36940,,,
24.7,648.4948518,36941,,,
25.2,648.5124066,36942,,,
24.9,648.5299615,36943,,,
24.9,648.5475164,36944,,,
25.4,648.5650713,36945,,,
25.4,648.5826262,36946,,,
24.8,648.600181,36947,,,
25.3,648.6177359,36948,,,
25,648.6352908,36949,,,
25,648.6528457,36950,,,
25,648.6704006,36951,,,
24.9,648.6879555,36952,,,
24.5,648.7055103,36953,,,
24.9,648.7230652,36954,,,
24.9,648.7406201,36955,,,
25.1,648.758175,36956,,,
24.7,648.7757299,36957,,,
25.3,648.7932847,36958,,,
25.3,648.8108396,36959,,,
24.7,648.8283945,36960,,,
25,648.8459494,36961,,,
25,648.8635043,36962,,,
25,648.8810591,36963,,,
24.6,648.898614,36964,,,
24.6,648.9161689,36965,,,
24.6,648.9337238,36966,,,
24.2,648.9512787,36967,,,
24.2,648.9688335,36968,,,
24.6,648.9863884,36969,,,
24.2,649.0039433,36970,,,
24.3,649.0214982,36971,,,
25,649.0390531,36972,,,
24.4,649.0566079,36973,,,
24.4,649.0741628,36974,,,
25.7,649.0917177,36975,,,
25.7,649.1092726,36976,,,
24.6,649.1268275,36977,,,
25.6,649.1443824,36978,,,
25.6,649.1619372,36979,,,
25.2,649.1794921,36980,,,
24.6,649.197047,36981,,,
25.7,649.2146019,36982,,,
25.9,649.2321568,36983,,,
25.9,649.2497116,36984,,,
25.3,649.2672665,36985,,,
26.4,649.2848214,36986,,,
25.7,649.3023763,36987,,,
25.7,649.3199312,36988,,,
26.3,649.337486,36989,,,
26.4,649.3550409,36990,,,
26,649.3725958,36991,,,
26.5,649.3901507,36992,,,
25.8,649.4077056,36993,,,
26.1,649.4252604,36994,,,
26.1,649.4428153,36995,,,
26.7,649.4603702,36996,,,
26.7,649.4779251,36997,,,
25.8,649.49548,36998,,,
26.5,649.5130349,36999,,,
27,649.5305897,37000,,,
27,649.5481446,37001,,,
25.7,649.5656995,37002,,,
27,649.5832544,37003,,,
26.9,649.6008093,37004,,,
25.8,649.6183641,37005,,,
27,649.635919,37006,,,
26.6,649.6534739,37007,,,
25.7,649.6710288,37008,,,
25.7,649.6885837,37009,,,
26.7,649.7061385,37010,,,
26.6,649.7236934,37011,,,
26.2,649.7412483,37012,,,
27,649.7588032,37013,,,
26.4,649.7763581,37014,,,
26.2,649.7939129,37015,,,
26.8,649.8114678,37016,,,
26.2,649.8290227,37017,,,
26.2,649.8465776,37018,,,
26.2,649.8641325,37019,,,
26.3,649.8816873,37020,,,
25.7,649.8992422,37021,,,
26.1,649.9167971,37022,,,
26.1,649.934352,37023,,,
26.1,649.9519069,37024,,,
26.8,649.9694618,37025,,,
26.4,649.9870166,37026,,,
26.4,650.0045715,37027,,,
26.8,650.0221264,37028,,,
26.7,650.0396813,37029,,,
26.4,650.0572362,37030,,,
26.4,650.074791,37031,,,
26,650.0923459,37032,,,
25.4,650.1099008,37033,,,
26.9,650.1274557,37034,,,
28.1,650.1450106,37035,,,
29.2,650.1625654,37036,,,
29.2,650.1801203,37037,,,
29.2,650.1976752,37038,,,
30.1,650.2152301,37039,,,
30.1,650.232785,37040,,,
30.9,650.2503398,37041,,,
31.1,650.2678947,37042,,,
31.4,650.2854496,37043,,,
31.6,650.3030045,37044,,,
31.3,650.3205594,37045,,,
31.6,650.3381142,37046,,,
31.6,650.3556691,37047,,,
31.6,650.373224,37048,,,
31.9,650.3907789,37049,,,
31.9,650.4083338,37050,,,
32,650.4258887,37051,,,
32.2,650.4434435,37052,,,
32.2,650.4609984,37053,,,
32.4,650.4785533,37054,,,
31.9,650.4961082,37055,,,
31.9,650.5136631,37056,,,
31.8,650.5312179,37057,,,
32,650.5487728,37058,,,
32,650.5663277,37059,,,
32.2,650.5838826,37060,,,
32.3,650.6014375,37061,,,
32.5,650.6189923,37062,,,
32.1,650.6365472,37063,,,
32,650.6541021,37064,,,
31.7,650.671657,37065,,,
31.6,650.6892119,37066,,,
31.4,650.7067667,37067,,,
31.4,650.7243216,37068,,,
32.2,650.7418765,37069,,,
32.2,650.7594314,37070,,,
32.3,650.7769863,37071,,,
33.1,650.7945411,37072,,,
32.1,650.812096,37073,,,
32.4,650.8296509,37074,,,
32.4,650.8472058,37075,,,
32.7,650.8647607,37076,,,
32.6,650.8823156,37077,,,
31.9,650.8998704,37078,,,
31.9,650.9174253,37079,,,
32,650.9349802,37080,,,
32.6,650.9525351,37081,,,
32.6,650.97009,37082,,,
32.5,650.9876448,37083,,,
32.4,651.0051997,37084,,,
32.3,651.0227546,37085,,,
32,651.0403095,37086,,,
32,651.0578644,37087,,,
31.4,651.0754192,37088,,,
31.7,651.0929741,37089,,,
31.8,651.110529,37090,,,
31.8,651.1280839,37091,,,
32,651.1456388,37092,,,
32.2,651.1631936,37093,,,
32,651.1807485,37094,,,
32.2,651.1983034,37095,,,
32,651.2158583,37096,,,
31.9,651.2334132,37097,,,
31.8,651.250968,37098,,,
31.7,651.2685229,37099,,,
31.7,651.2860778,37100,,,
32.2,651.3036327,37101,,,
32.3,651.3211876,37102,,,
32.6,651.3387425,37103,,,
32.5,651.3562973,37104,,,
32.6,651.3738522,37105,,,
32.6,651.3914071,37106,,,
32.6,651.408962,37107,,,
32.3,651.4265169,37108,,,
33,651.4440717,37109,,,
32.7,651.4616266,37110,,,
32.7,651.4791815,37111,,,
34.1,651.4967364,37112,,,
33.5,651.5142913,37113,,,
33.4,651.5318461,37114,,,
34.3,651.549401,37115,,,
33.9,651.5669559,37116,,,
33.9,651.5845108,37117,,,
33.8,651.6020657,37118,,,
33.4,651.6196205,37119,,,
34,651.6371754,37120,,,
33.6,651.6547303,37121,,,
33.6,651.6722852,37122,,,
33.8,651.6898401,37123,,,
33.7,651.707395,37124,,,
33.5,651.7249498,37125,,,
33.2,651.7425047,37126,,,
33.2,651.7600596,37127,,,
33.2,651.7776145,37128,,,
32.9,651.7951694,37129,,,
32.9,651.8127242,37130,,,
33.2,651.8302791,37131,,,
33.4,651.847834,37132,,,
33.3,651.8653889,37133,,,
33.3,651.8829438,37134,,,
32.9,651.9004986,37135,,,
32.6,651.9180535,37136,,,
32.6,651.9356084,37137,,,
32.5,651.9531633,37138,,,
32.5,651.9707182,37139,,,
32.2,651.988273,37140,,,
32.4,652.0058279,37141,,,
32.6,652.0233828,37142,,,
32.4,652.0409377,37143,,,
32.3,652.0584926,37144,,,
32.3,652.0760474,37145,,,
32.3,652.0936023,37146,,,
31.8,652.1111572,37147,,,
31.8,652.1287121,37148,,,
31.8,652.146267,37149,,,
32.3,652.1638219,37150,,,
31.9,652.1813767,37151,,,
32.4,652.1989316,37152,,,
33.3,652.2164865,37153,,,
32.6,652.2340414,37154,,,
33.1,652.2515963,37155,,,
33.2,652.2691511,37156,,,
33.2,652.286706,37157,,,
32.7,652.3042609,37158,,,
32.7,652.3218158,37159,,,
32.7,652.3393707,37160,,,
32.7,652.3569255,37161,,,
32.5,652.3744804,37162,,,
32.9,652.3920353,37163,,,
32.9,652.4095902,37164,,,
33,652.4271451,37165,,,
32.8,652.4446999,37166,,,
32.4,652.4622548,37167,,,
32.4,652.4798097,37168,,,
32.4,652.4973646,37169,,,
32.3,652.5149195,37170,,,
32.1,652.5324743,37171,,,
31.9,652.5500292,37172,,,
32.2,652.5675841,37173,,,
32.3,652.585139,37174,,,
32.7,652.6026939,37175,,,
32.8,652.6202488,37176,,,
32.3,652.6378036,37177,,,
32.5,652.6553585,37178,,,
32.2,652.6729134,37179,,,
32.2,652.6904683,37180,,,
32.1,652.7080232,37181,,,
31.9,652.725578,37182,,,
31.6,652.7431329,37183,,,
31.8,652.7606878,37184,,,
32,652.7782427,37185,,,
32.2,652.7957976,37186,,,
32.2,652.8133524,37187,,,
32.2,652.8309073,37188,,,
32.1,652.8484622,37189,,,
32.1,652.8660171,37190,,,
31.8,652.883572,37191,,,
32,652.9011268,37192,,,
31.7,652.9186817,37193,,,
31.7,652.9362366,37194,,,
32.2,652.9537915,37195,,,
32.2,652.9713464,37196,,,
32.6,652.9889012,37197,,,
32.8,653.0064561,37198,,,
33.1,653.024011,37199,,,
33.1,653.0415659,37200,,,
32.6,653.0591208,37201,,,
32.2,653.0766757,37202,,,
32.4,653.0942305,37203,,,
32.3,653.1117854,37204,,,
32.3,653.1293403,37205,,,
32.6,653.1468952,37206,,,
32.9,653.1644501,37207,,,
32.8,653.1820049,37208,,,
32.8,653.1995598,37209,,,
32.9,653.2171147,37210,,,
33,653.2346696,37211,,,
33.4,653.2522245,37212,,,
32.9,653.2697793,37213,,,
32.7,653.2873342,37214,,,
33.2,653.3048891,37215,,,
33,653.322444,37216,,,
33.8,653.3399989,37217,,,
33.7,653.3575537,37218,,,
33.6,653.3751086,37219,,,
33.5,653.3926635,37220,,,
33.5,653.4102184,37221,,,
34.1,653.4277733,37222,,,
34,653.4453282,37223,,,
33.1,653.462883,37224,,,
33.1,653.4804379,37225,,,
33.8,653.4979928,37226,,,
33.8,653.5155477,37227,,,
34.5,653.5331026,37228,,,
34.1,653.5506574,37229,,,
33.9,653.5682123,37230,,,
33.9,653.5857672,37231,,,
34,653.6033221,37232,,,
34.2,653.620877,37233,,,
33.8,653.6384318,37234,,,
33.9,653.6559867,37235,,,
33.9,653.6735416,37236,,,
33.7,653.6910965,37237,,,
34.3,653.7086514,37238,,,
34.3,653.7262062,37239,,,
34.4,653.7437611,37240,,,
34,653.761316,37241,,,
33.9,653.7788709,37242,,,
34.1,653.7964258,37243,,,
33.4,653.8139806,37244,,,
32.9,653.8315355,37245,,,
33.3,653.8490904,37246,,,
33.5,653.8666453,37247,,,
33.2,653.8842002,37248,,,
33.3,653.9017551,37249,,,
33.2,653.9193099,37250,,,
33.2,653.9368648,37251,,,
33.1,653.9544197,37252,,,
32.7,653.9719746,37253,,,
32.7,653.9895295,37254,,,
32.5,654.0070843,37255,,,
32.5,654.0246392,37256,,,
33.1,654.0421941,37257,,,
32.7,654.059749,37258,,,
33.1,654.0773039,37259,,,
33.1,654.0948587,37260,,,
32.9,654.1124136,37261,,,
32.9,654.1299685,37262,,,
33.2,654.1475234,37263,,,
32.9,654.1650783,37264,,,
32.6,654.1826331,37265,,,
32.6,654.200188,37266,,,
32.2,654.2177429,37267,,,
32.5,654.2352978,37268,,,
32.5,654.2528527,37269,,,
32.8,654.2704075,37270,,,
32.6,654.2879624,37271,,,
32.6,654.3055173,37272,,,
32.7,654.3230722,37273,,,
32.7,654.3406271,37274,,,
32.5,654.358182,37275,,,
32.8,654.3757368,37276,,,
32.3,654.3932917,37277,,,
32.6,654.4108466,37278,,,
33.2,654.4284015,37279,,,
33.5,654.4459564,37280,,,
33.5,654.4635112,37281,,,
33.1,654.4810661,37282,,,
32.8,654.498621,37283,,,
32.9,654.5161759,37284,,,
32.8,654.5337308,37285,,,
32.4,654.5512856,37286,,,
32.4,654.5688405,37287,,,
32.6,654.5863954,37288,,,
32.5,654.6039503,37289,,,
32.6,654.6215052,37290,,,
32.6,654.63906,37291,,,
32.8,654.6566149,37292,,,
32.9,654.6741698,37293,,,
32.7,654.6917247,37294,,,
33.1,654.7092796,37295,,,
32.6,654.7268344,37296,,,
32.4,654.7443893,37297,,,
32.3,654.7619442,37298,,,
32.3,654.7794991,37299,,,
32.3,654.797054,37300,,,
32.7,654.8146089,37301,,,
32.6,654.8321637,37302,,,
32.6,654.8497186,37303,,,
33,654.8672735,37304,,,
32.7,654.8848284,37305,,,
32.6,654.9023833,37306,,,
32.5,654.9199381,37307,,,
32.3,654.937493,37308,,,
32.6,654.9550479,37309,,,
32.8,654.9726028,37310,,,
33.1,654.9901577,37311,,,
33.1,655.0077125,37312,,,
33.1,655.0252674,37313,,,
33.4,655.0428223,37314,,,
33.4,655.0603772,37315,,,
33.7,655.0779321,37316,,,
33.7,655.0954869,37317,,,
33.2,655.1130418,37318,,,
33.7,655.1305967,37319,,,
34.3,655.1481516,37320,,,
34.5,655.1657065,37321,,,
34.5,655.1832613,37322,,,
34.2,655.2008162,37323,,,
34.6,655.2183711,37324,,,
34.3,655.235926,37325,,,
34.4,655.2534809,37326,,,
33.9,655.2710358,37327,,,
33.8,655.2885906,37328,,,
33.5,655.3061455,37329,,,
33.6,655.3237004,37330,,,
34.1,655.3412553,37331,,,
34.3,655.3588102,37332,,,
34.3,655.376365,37333,,,
34,655.3939199,37334,,,
33.9,655.4114748,37335,,,
34.4,655.4290297,37336,,,
34.4,655.4465846,37337,,,
33.6,655.4641394,37338,,,
34,655.4816943,37339,,,
33.6,655.4992492,37340,,,
33.6,655.5168041,37341,,,
34.2,655.534359,37342,,,
34.2,655.5519138,37343,,,
34.4,655.5694687,37344,,,
33.9,655.5870236,37345,,,
33.5,655.6045785,37346,,,
33.7,655.6221334,37347,,,
33.2,655.6396883,37348,,,
32.9,655.6572431,37349,,,
33.1,655.674798,37350,,,
33.3,655.6923529,37351,,,
33.4,655.7099078,37352,,,
33.4,655.7274627,37353,,,
33.8,655.7450175,37354,,,
33.7,655.7625724,37355,,,
33.9,655.7801273,37356,,,
33.8,655.7976822,37357,,,
33.5,655.8152371,37358,,,
33.5,655.8327919,37359,,,
33.9,655.8503468,37360,,,
33.7,655.8679017,37361,,,
33.7,655.8854566,37362,,,
33.9,655.9030115,37363,,,
33.9,655.9205663,37364,,,
33.4,655.9381212,37365,,,
33.6,655.9556761,37366,,,
33.5,655.973231,37367,,,
33.1,655.9907859,37368,,,
32.4,656.0083407,37369,,,
32.7,656.0258956,37370,,,
32.8,656.0434505,37371,,,
33.2,656.0610054,37372,,,
33.2,656.0785603,37373,,,
33,656.0961152,37374,,,
33,656.11367,37375,,,
32.8,656.1312249,37376,,,
33.1,656.1487798,37377,,,
32.9,656.1663347,37378,,,
33,656.1838896,37379,,,
32.2,656.2014444,37380,,,
32.6,656.2189993,37381,,,
32.7,656.2365542,37382,,,
32.7,656.2541091,37383,,,
32.7,656.271664,37384,,,
33,656.2892188,37385,,,
32.6,656.3067737,37386,,,
32.7,656.3243286,37387,,,
32.7,656.3418835,37388,,,
32.4,656.3594384,37389,,,
32.3,656.3769932,37390,,,
32.5,656.3945481,37391,,,
32.6,656.412103,37392,,,
32.6,656.4296579,37393,,,
32.9,656.4472128,37394,,,
33.1,656.4647676,37395,,,
33.2,656.4823225,37396,,,
33.2,656.4998774,37397,,,
33,656.5174323,37398,,,
32.9,656.5349872,37399,,,
33.2,656.5525421,37400,,,
33,656.5700969,37401,,,
32.7,656.5876518,37402,,,
33.3,656.6052067,37403,,,
33.3,656.6227616,37404,,,
33,656.6403165,37405,,,
33.2,656.6578713,37406,,,
33,656.6754262,37407,,,
33.1,656.6929811,37408,,,
33.2,656.710536,37409,,,
32.5,656.7280909,37410,,,
32.6,656.7456457,37411,,,
32.6,656.7632006,37412,,,
33,656.7807555,37413,,,
33.5,656.7983104,37414,,,
33.5,656.8158653,37415,,,
33.2,656.8334201,37416,,,
33.9,656.850975,37417,,,
33.8,656.8685299,37418,,,
33.8,656.8860848,37419,,,
34,656.9036397,37420,,,
33.3,656.9211945,37421,,,
33.4,656.9387494,37422,,,
33.8,656.9563043,37423,,,
33.8,656.9738592,37424,,,
34.3,656.9914141,37425,,,
34.3,657.008969,37426,,,
34.3,657.0265238,37427,,,
34.4,657.0440787,37428,,,
34.4,657.0616336,37429,,,
34.3,657.0791885,37430,,,
33.9,657.0967434,37431,,,
34,657.1142982,37432,,,
34.2,657.1318531,37433,,,
34.4,657.149408,37434,,,
34.4,657.1669629,37435,,,
35,657.1845178,37436,,,
34.8,657.2020726,37437,,,
34.3,657.2196275,37438,,,
34.8,657.2371824,37439,,,
34.8,657.2547373,37440,,,
34.4,657.2722922,37441,,,
33.9,657.289847,37442,,,
34.4,657.3074019,37443,,,
34.4,657.3249568,37444,,,
34.3,657.3425117,37445,,,
34.2,657.3600666,37446,,,
34.4,657.3776215,37447,,,
34.4,657.3951763,37448,,,
34.4,657.4127312,37449,,,
34.1,657.4302861,37450,,,
33.8,657.447841,37451,,,
33.7,657.4653959,37452,,,
33.4,657.4829507,37453,,,
33.4,657.5005056,37454,,,
33.5,657.5180605,37455,,,
33.7,657.5356154,37456,,,
34,657.5531703,37457,,,
33.8,657.5707251,37458,,,
34.1,657.58828,37459,,,
33.6,657.6058349,37460,,,
33.5,657.6233898,37461,,,
33.5,657.6409447,37462,,,
33.6,657.6584995,37463,,,
33.6,657.6760544,37464,,,
33.7,657.6936093,37465,,,
33.7,657.7111642,37466,,,
33.6,657.7287191,37467,,,
33.6,657.7462739,37468,,,
33.5,657.7638288,37469,,,
33,657.7813837,37470,,,
33,657.7989386,37471,,,
33,657.8164935,37472,,,
33.3,657.8340484,37473,,,
33.3,657.8516032,37474,,,
33.3,657.8691581,37475,,,
33.7,657.886713,37476,,,
33.6,657.9042679,37477,,,
33.8,657.9218228,37478,,,
34,657.9393776,37479,,,
33.4,657.9569325,37480,,,
33.4,657.9744874,37481,,,
32.9,657.9920423,37482,,,
33.1,658.0095972,37483,,,
33.1,658.027152,37484,,,
33.6,658.0447069,37485,,,
33.6,658.0622618,37486,,,
33.4,658.0798167,37487,,,
33.5,658.0973716,37488,,,
33.3,658.1149264,37489,,,
33.1,658.1324813,37490,,,
33,658.1500362,37491,,,
33,658.1675911,37492,,,
32.8,658.185146,37493,,,
32.9,658.2027008,37494,,,
32.9,658.2202557,37495,,,
33.5,658.2378106,37496,,,
33.5,658.2553655,37497,,,
33.4,658.2729204,37498,,,
33.3,658.2904753,37499,,,
33.1,658.3080301,37500,,,
33.1,658.325585,37501,,,
32.8,658.3431399,37502,,,
32.8,658.3606948,37503,,,
32.6,658.3782497,37504,,,
32.6,658.3958045,37505,,,
32.8,658.4133594,37506,,,
33.2,658.4309143,37507,,,
33.2,658.4484692,37508,,,
33.1,658.4660241,37509,,,
32.9,658.4835789,37510,,,
33.1,658.5011338,37511,,,
32.9,658.5186887,37512,,,
33,658.5362436,37513,,,
33,658.5537985,37514,,,
33.1,658.5713533,37515,,,
34.2,658.5889082,37516,,,
34.1,658.6064631,37517,,,
34.1,658.624018,37518,,,
34.7,658.6415729,37519,,,
34.7,658.6591277,37520,,,
34.6,658.6766826,37521,,,
34.1,658.6942375,37522,,,
34.5,658.7117924,37523,,,
34.5,658.7293473,37524,,,
34.1,658.7469022,37525,,,
34.1,658.764457,37526,,,
34.5,658.7820119,37527,,,
34.7,658.7995668,37528,,,
35.1,658.8171217,37529,,,
35.3,658.8346766,37530,,,
35,658.8522314,37531,,,
34.9,658.8697863,37532,,,
34.6,658.8873412,37533,,,
34.4,658.9048961,37534,,,
34.5,658.922451,37535,,,
34.5,658.9400058,37536,,,
35.1,658.9575607,37537,,,
35,658.9751156,37538,,,
35.2,658.9926705,37539,,,
34.7,659.0102254,37540,,,
34.7,659.0277802,37541,,,
34.7,659.0453351,37542,,,
34.5,659.06289,37543,,,
34.2,659.0804449,37544,,,
34.3,659.0979998,37545,,,
34.5,659.1155546,37546,,,
34.5,659.1331095,37547,,,
34.5,659.1506644,37548,,,
34.3,659.1682193,37549,,,
34.3,659.1857742,37550,,,
34.1,659.2033291,37551,,,
34.1,659.2208839,37552,,,
34.1,659.2384388,37553,,,
34,659.2559937,37554,,,
34.3,659.2735486,37555,,,
34.4,659.2911035,37556,,,
34.4,659.3086583,37557,,,
34.7,659.3262132,37558,,,
34.7,659.3437681,37559,,,
34.4,659.361323,37560,,,
33.8,659.3788779,37561,,,
33.8,659.3964327,37562,,,
34.4,659.4139876,37563,,,
33.8,659.4315425,37564,,,
33.5,659.4490974,37565,,,
33.7,659.4666523,37566,,,
33.7,659.4842071,37567,,,
34.1,659.501762,37568,,,
33.8,659.5193169,37569,,,
34.1,659.5368718,37570,,,
33.9,659.5544267,37571,,,
33.6,659.5719816,37572,,,
33.3,659.5895364,37573,,,
33.6,659.6070913,37574,,,
33.6,659.6246462,37575,,,
33.8,659.6422011,37576,,,
34.1,659.659756,37577,,,
33.9,659.6773108,37578,,,
34,659.6948657,37579,,,
33.8,659.7124206,37580,,,
33.7,659.7299755,37581,,,
33.4,659.7475304,37582,,,
33.2,659.7650852,37583,,,
33.1,659.7826401,37584,,,
33.4,659.800195,37585,,,
33.5,659.8177499,37586,,,
33.4,659.8353048,37587,,,
33.4,659.8528596,37588,,,
33.4,659.8704145,37589,,,
33.3,659.8879694,37590,,,
33.5,659.9055243,37591,,,
33.2,659.9230792,37592,,,
33.8,659.940634,37593,,,
33.5,659.9581889,37594,,,
33.5,659.9757438,37595,,,
33.5,659.9932987,37596,,,
35.4,660.0108536,37597,,,
35.4,660.0284085,37598,,,
35.4,660.0459633,37599,,,
34.8,660.0635182,37600,,,
34.8,660.0810731,37601,,,
33.7,660.098628,37602,,,
33.9,660.1161829,37603,,,
33.8,660.1337377,37604,,,
33.4,660.1512926,37605,,,
33.8,660.1688475,37606,,,
33.5,660.1864024,37607,,,
33.5,660.2039573,37608,,,
33.5,660.2215121,37609,,,
33.6,660.239067,37610,,,
33.8,660.2566219,37611,,,
33.7,660.2741768,37612,,,
33.5,660.2917317,37613,,,
33.6,660.3092865,37614,,,
34.1,660.3268414,37615,,,
34.4,660.3443963,37616,,,
